patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_19_09,"['Broad-leaved forest' 'Pastures' 'Permanent crops'
 'Transitional woodland, shrub' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_19_9,S2A_MSIL2A_20171104T095201_19_9,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_80_28,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170922T152425_35VPK_80_28,S2B_MSIL2A_20170924T093019_80_28,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_82_22,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_82_22,S2B_MSIL2A_20180220T114339_82_22,False,False
S2B_MSIL2A_20171019T102019_N9999_R065_T34VDR_79_69,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_79_69,S2B_MSIL2A_20171019T102019_79_69,False,False
S2B_MSIL2A_20180204T094159_N9999_R036_T35VPK_16_83,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180204T043253_35VPK_16_83,S2B_MSIL2A_20180204T94161_16_83,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_74_79,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045057_34UEG_74_79,S2B_MSIL2A_20170930T095019_74_79,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_05_32,['Arable land' 'Broad-leaved forest'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35ULB_5_32,S2B_MSIL2A_20170927T094019_5_32,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_05_09,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154041_35VNL_5_9,S2B_MSIL2A_20180525T094029_5_9,False,False
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCS_88_88,['Arable land' 'Industrial or commercial units'],train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCS_88_88,S2A_MSIL2A_20171002T094031_88_88,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_14_86,['Broad-leaved forest' 'Coniferous forest' 'Inland wetlands' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_14_86,S2B_MSIL2A_20180220T114339_14_86,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_82_71,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_82_71,S2B_MSIL2A_20170914T93030_82_71,False,False
S2B_MSIL2A_20180417T102019_N9999_R065_T34WFV_87_52,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_87_52,S2B_MSIL2A_20180417T102019_87_52,False,False
S2B_MSIL2A_20180511T100029_N9999_R122_T34VDM_06_19,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180512T162925_34VDM_6_19,S2B_MSIL2A_20180511T100029_6_19,False,False
S2B_MSIL2A_20180417T102019_N9999_R065_T34WFV_87_37,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Finland,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_87_37,S2B_MSIL2A_20180417T102019_87_37,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_75_82,['Agro-forestry areas' 'Arable land'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_75_82,S2B_MSIL2A_20180515T112110_75_82,False,False
S2A_MSIL2A_20180507T093041_N9999_R136_T35UMA_04_62,"['Arable land' 'Coniferous forest' 'Transitional woodland, shrub'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_4_62,S2A_MSIL2A_20180507T93033_4_62,False,False
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_05_87,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170629T153137_35VPK_5_87,S2A_MSIL2A_20170701T093031_5_87,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_83_16,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_83_16,S2B_MSIL2A_20170914T093029_83_16,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_06_54,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_6_54,S2B_MSIL2A_20170914T93030_6_54,False,False
S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_11_87,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_11_87,S2A_MSIL2A_20170905T095031_11_87,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35VNH_86_07,"['Arable land' 'Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Mixed forest' 'Urban fabric']",train,Finland,S1A_IW_GRDH_1SDV_20170925T043321_35VNH_86_7,S2B_MSIL2A_20170924T093019_86_7,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_27_86,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_27_86,S2A_MSIL2A_20171101T94132_27_86,False,False
S2A_MSIL2A_20180510T094031_N9999_R036_T35WPN_09_23,['Coniferous forest'],train,Finland,S1A_IW_GRDH_1SDV_20180511T043205_35WPN_9_23,S2A_MSIL2A_20180510T94032_9_23,False,False
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_65_80,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_65_80,S2A_MSIL2A_20171002T094031_65_80,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_28_84,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_28_84,S2B_MSIL2A_20180521T100029_28_84,False,False
S2A_MSIL2A_20180318T093031_N9999_R136_T35UMB_10_24,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Lithuania,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_10_24,S2A_MSIL2A_20180318T093031_10_24,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_79_43,"['Arable land' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_79_43,S2B_MSIL2A_20170927T094019_79_43,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_83_38,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_83_38,S2B_MSIL2A_20170914T093029_83_38,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_85_24,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_85_24,S2B_MSIL2A_20180421T114349_85_24,False,False
S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_79_13,['Marine waters'],train,Finland,S1B_IW_GRDH_1SDV_20171016T045729_34VDM_79_13,S2B_MSIL2A_20171016T101009_79_13,False,False
S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_46_05,['Marine waters'],train,Finland,S1B_IW_GRDH_1SDV_20171016T045729_34VDM_46_5,S2B_MSIL2A_20171016T101009_46_5,False,False
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_77_90,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_77_90,S2A_MSIL2A_20171002T94032_77_90,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_28_04,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEP_28_4,S2B_MSIL2A_20170914T93030_28_4,False,False
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_74_84,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1B_IW_GRDH_1SDV_20180423T043716_34TEQ_74_84,S2B_MSIL2A_20180422T093029_74_84,False,False
S2A_MSIL2A_20180419T101031_N9999_R022_T34VDN_34_84,['Marine waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_34_84,S2A_MSIL2A_20180419T101031_34_84,False,False
S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_84_39,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_84_39,S2B_MSIL2A_20170817T101019_84_39,False,False
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_47_02,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_47_2,S2A_MSIL2A_20180526T100031_47_2,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_21_05,"['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_21_5,S2B_MSIL2A_20170808T094029_21_5,False,False
S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_55_10,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180202T044920_35VLJ_55_10,S2A_MSIL2A_20180205T100211_55_10,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34VDN_05_85,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20170904T161304_34VDN_5_85,S2B_MSIL2A_20170906T101019_5_85,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_63_90,['Agro-forestry areas' 'Arable land' 'Broad-leaved forest' 'Urban fabric'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_63_90,S2B_MSIL2A_20180515T112110_63_90,False,False
S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_70_11,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_70_11,S2B_MSIL2A_20170817T101019_70_11,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_05_83,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_5_83,S2B_MSIL2A_20180515T112109_5_83,False,False
S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_43_80,"['Coniferous forest' 'Inland wetlands' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170817T045637_34WFS_43_80,S2B_MSIL2A_20170817T101019_43_80,False,False
S2B_MSIL2A_20180511T100029_N9999_R122_T34VDM_11_41,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180512T162925_34VDM_11_41,S2B_MSIL2A_20180511T100029_11_41,False,False
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_09_73,['Arable land'],train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_9_73,S2A_MSIL2A_20170704T112111_9_73,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34VDN_69_90,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20170904T161304_34VDN_69_90,S2B_MSIL2A_20170906T101019_69_90,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_66_83,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_66_83,S2B_MSIL2A_20170906T101020_66_83,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_14_11,['Marine waters'],train,Portugal,S1A_IW_GRDH_1SDV_20180327T064301_29SNB_14_11,S2B_MSIL2A_20180326T112109_14_11,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_00_84,"['Marine waters' 'Moors, heathland and sclerophyllous vegetation']",train,Portugal,S1B_IW_GRDH_1SDV_20171203T064255_29SNB_0_84,S2A_MSIL2A_20171201T112431_0_84,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_78_25,"['Broad-leaved forest' 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_78_25,S2A_MSIL2A_20171121T112351_78_25,False,False
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_89_15,['Arable land'],train,Serbia,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_89_15,S2A_MSIL2A_20170803T094031_89_15,False,False
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_28_88,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_28_88,S2B_MSIL2A_20180422T093029_28_88,False,False
S2A_MSIL2A_20180225T114351_N9999_R123_T29UPU_72_11,['Coniferous forest' 'Inland waters' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20180225T063817_29UPU_72_11,S2A_MSIL2A_20180225T114351_72_11,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_45_04,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_45_4,S2B_MSIL2A_20170930T095019_45_4,False,False
S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_83_34,['Arable land' 'Complex cultivation patterns'],train,Serbia,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_83_34,S2B_MSIL2A_20171206T094349_83_34,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_53_05,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_53_5,S2B_MSIL2A_20170924T93020_53_5,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T34VER_51_80,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Finland,S1B_IW_GRDH_1SDV_20170613T044822_34VER_51_80,S2A_MSIL2A_20170613T101032_51_80,False,False
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_52_85,"['Broad-leaved forest' 'Pastures' 'Transitional woodland, shrub'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20171207T162425_34TEN_52_85,S2A_MSIL2A_20171208T093351_52_85,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_03_64,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180516T044138_35VNJ_3_64,S2B_MSIL2A_20180515T094029_3_64,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_90_51,"['Broad-leaved forest' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_90_51,S2B_MSIL2A_20170914T93030_90_51,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_87_09,"['Broad-leaved forest' 'Mixed forest' 'Permanent crops'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_87_9,S2B_MSIL2A_20180515T112110_87_9,False,False
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_61_03,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_61_3,S2B_MSIL2A_20170709T094029_61_3,False,False
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_71_81,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170802T163325_34TCR_71_81,S2A_MSIL2A_20170803T094031_71_81,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_82_35,['Arable land' 'Industrial or commercial units' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_82_35,S2A_MSIL2A_20180506T100031_82_35,False,False
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_03_19,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_3_19,S2A_MSIL2A_20171208T093351_3_19,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_39_08,"['Arable land' 'Broad-leaved forest' 'Pastures'
 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_39_8,S2B_MSIL2A_20170924T93020_39_8,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_04_60,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20171203T064230_29SNB_4_60,S2A_MSIL2A_20171201T112431_4_60,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWM_07_13,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWM_7_13,S2B_MSIL2A_20180421T100030_7_13,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_79_88,['Agro-forestry areas' 'Arable land' 'Permanent crops'],train,Portugal,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_79_88,S2B_MSIL2A_20180224T112109_79_88,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_86_39,"['Agro-forestry areas' 'Arable land' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20180226T063447_29SNC_86_39,S2B_MSIL2A_20180224T112109_86_39,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGS_12_66,['Mixed forest' 'Pastures' 'Urban fabric'],train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGS_12_66,S2B_MSIL2A_20171015T104009_12_66,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T34VER_12_82,['Marine waters'],train,Finland,S1B_IW_GRDH_1SDV_20170613T160455_34VER_12_82,S2A_MSIL2A_20170613T101031_12_82,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_35_05,['Arable land' 'Complex cultivation patterns' 'Mixed forest'],train,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_35_5,S2B_MSIL2A_20170923T100019_35_5,False,False
S2B_MSIL2A_20180417T102019_N9999_R065_T34WFV_62_10,"['Coniferous forest' 'Inland wetlands' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_62_10,S2B_MSIL2A_20180417T102019_62_10,False,False
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_47_80,['Agro-forestry areas' 'Arable land'],train,Portugal,S1A_IW_GRDH_1SDV_20171004T183450_29SNC_47_80,S2A_MSIL2A_20171002T112111_47_80,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_88_85,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_88_85,S2B_MSIL2A_20170914T093029_88_85,False,False
S2B_MSIL2A_20180204T094159_N9999_R036_T35VNH_02_01,['Coniferous forest' 'Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_2_1,S2B_MSIL2A_20180204T094159_2_1,False,False
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_47_09,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_47_9,S2B_MSIL2A_20171112T114339_47_9,False,False
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_80_73,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_80_73,S2A_MSIL2A_20180526T100031_80_73,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_84_19,"['Arable land' 'Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Austria,S1A_IW_GRDH_1SDV_20170613T165108_33UUP_84_19,S2A_MSIL2A_20170613T101031_84_19,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_10_01,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_10_1,S2A_MSIL2A_20180506T100031_10_1,False,False
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_81_22,"['Arable land' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_81_22,S2B_MSIL2A_20180521T100029_81_22,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_79_10,['Agro-forestry areas' 'Arable land' 'Inland waters' 'Pastures'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SNC_79_10,S2B_MSIL2A_20180515T112109_79_10,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_20_06,['Broad-leaved forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_20_6,S2B_MSIL2A_20180515T094029_20_6,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_70_78,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_70_78,S2B_MSIL2A_20180220T114339_70_78,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_00_42,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_0_42,S2B_MSIL2A_20170914T93030_0_42,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_58_02,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_58_2,S2B_MSIL2A_20170906T101019_58_2,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_69_81,['Agro-forestry areas' 'Inland waters' 'Pastures'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_69_81,S2B_MSIL2A_20180515T112110_69_81,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_84_15,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_84_15,S2B_MSIL2A_20180525T94031_84_15,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_01_23,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_1_23,S2B_MSIL2A_20180525T94030_1_23,False,False
